Batter_Name,Age,G,PA,AB,R,H,1B,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,FBP,IBB,SO,GDP,SAC,SF,Year,Salary,WAR,Year_Born,Hand,CP,TP,AVG,OBP,SLG,OPS,P_Year,YAB,YOPS
김응민,23,11,12,10,0,2,2,0,0,0,2,3,0,0,0,2,2,0,1,0,0,0,2014,2400,0.029,1991-10-22,우타우투,포수,포수,0.2,0.333,0.2,0.533,2015,3,1.666
김응민,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,3000,-0.024,1991-10-22,우타우투,포수,포수,0,0,0,0,2019,13,0.539
손주인,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2400,0,1983-12-01,우타우투,1루수,2루수,,,,,2003,9,0.222
손주인,25,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2300,-0.062,1983-12-01,우타우투,1루수,2루수,0,0,0,0,2009,178,0.576
손주인,26,80,202,178,19,44,39,5,0,0,49,13,0,3,13,2,15,0,31,7,6,3,2009,2300,-0.306,1983-12-01,우타우투,1루수,2루수,0.247,0.301,0.275,0.576,2010,26,0.608
손주인,27,27,32,26,2,5,2,3,0,0,8,3,0,1,3,1,4,1,4,0,2,0,2010,4250,-0.064,1983-12-01,우타우투,1루수,2루수,0.192,0.3,0.308,0.608,2011,113,0.618
손주인,28,63,122,113,9,30,24,5,0,1,38,8,0,1,1,2,3,0,19,5,5,1,2011,4400,0.003,1983-12-01,우타우투,1루수,2루수,0.265,0.282,0.336,0.618,2012,146,0.621
손주인,29,96,167,146,11,36,28,6,2,0,46,17,1,1,10,3,13,0,15,3,7,1,2012,5500,0.338,1983-12-01,우타우투,1루수,2루수,0.247,0.306,0.315,0.621,2013,351,0.701
손주인,30,125,423,351,42,93,70,17,3,3,125,41,9,6,40,6,46,0,63,8,20,6,2013,6800,1.392,1983-12-01,우타우투,1루수,2루수,0.265,0.345,0.356,0.701,2014,341,0.725
손주인,31,120,400,341,49,99,83,11,0,5,125,31,3,2,30,8,38,0,42,8,17,4,2014,6800,0.983,1983-12-01,우타우투,1루수,2루수,0.29,0.358,0.367,0.725,2015,244,0.59
손주인,32,98,279,244,27,60,51,9,0,0,69,14,3,4,20,2,22,0,41,6,12,1,2015,12000,-0.935,1983-12-01,우타우투,1루수,2루수,0.246,0.307,0.283,0.59,2016,354,0.797
손주인,33,122,409,354,47,114,89,20,3,2,146,39,5,4,33,6,39,0,35,6,12,4,2016,12000,2.17,1983-12-01,우타우투,1루수,2루수,0.322,0.385,0.412,0.797,2017,294,0.703
손주인,34,115,334,294,48,82,64,13,0,5,110,33,4,0,20,5,25,0,41,10,9,6,2017,20000,1.249,1983-12-01,우타우투,1루수,2루수,0.279,0.329,0.374,0.703,2018,265,0.603
손주인,35,98,297,265,26,63,49,10,0,4,85,28,3,0,11,7,18,0,40,11,10,4,2018,18000,-0.816,1983-12-01,우타우투,1루수,2루수,0.238,0.282,0.321,0.603,2019,31,0.532
김호재,23,10,7,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2018,2800,-0.24,1995-05-31,우타우투,2루수,2루수,0.167,0.167,0.167,0.334,2019,32,0.492
이성규,23,6,6,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,2016,2700,-0.087,1993-08-03,우타우투,3루수,3루수,0.25,0.25,0.25,0.5,2017,17,0.329
박계범,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2700,0.016,1996-01-11,우타우투,유격수,유격수,,,,,2016,0,
최영진,24,43,87,79,9,19,15,4,0,0,23,7,0,0,3,2,5,0,11,1,2,1,2012,2400,-0.171,1988-05-10,우타우투,3루수,1루수,0.241,0.282,0.291,0.573,2013,8,0.25
최영진,25,6,8,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,2013,3300,-0.126,1988-05-10,우타우투,3루수,1루수,0.125,0.125,0.125,0.25,2014,7,0.286
최영진,26,4,7,7,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2014,3500,-0.111,1988-05-10,우타우투,3루수,1루수,0.143,0.143,0.143,0.286,2015,1,0
최영진,29,14,22,20,4,4,1,0,2,1,11,4,1,0,1,0,1,0,4,0,1,0,2017,3000,0.111,1988-05-10,우타우투,3루수,1루수,0.2,0.238,0.55,0.788,2018,126,0.785
최영진,30,61,140,126,13,37,26,7,0,4,56,18,2,4,10,0,10,0,30,6,2,2,2018,3300,0.334,1988-05-10,우타우투,3루수,1루수,0.294,0.341,0.444,0.785,2019,251,0.674
백승민,28,14,32,31,3,8,6,2,0,0,10,5,0,0,1,0,1,0,9,1,0,0,2018,2700,-0.18,1990-07-09,좌타좌투,1루수,1루수,0.258,0.281,0.323,0.604,2019,42,0.529
박찬도,24,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2013,2400,0.014,1989-02-22,좌타우투,우익수,좌익수,0,0.5,0,0.5,2014,8,1
박찬도,25,28,8,8,8,4,4,0,0,0,4,3,6,2,0,0,0,0,2,0,0,0,2014,2600,0.166,1989-02-22,좌타우투,우익수,좌익수,0.5,0.5,0.5,1,2015,89,0.565
박찬도,29,54,82,73,13,17,12,4,1,0,23,5,3,3,8,0,8,0,28,0,1,0,2018,5000,-0.323,1989-02-22,좌타우투,우익수,좌익수,0.233,0.309,0.315,0.624,2019,32,0.636
김헌곤,23,11,12,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2011,2400,-0.205,1988-11-09,우타우투,좌익수,좌익수,0.083,0.083,0.083,0.166,2012,18,0.278
김헌곤,24,10,18,18,1,2,1,1,0,0,3,3,0,0,0,0,0,0,3,0,0,0,2012,2500,-0.226,1988-11-09,우타우투,좌익수,좌익수,0.111,0.111,0.167,0.278,2013,3,0
김헌곤,25,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2013,2500,-0.073,1988-11-09,우타우투,좌익수,좌익수,0,0,0,0,2014,123,0.782
김헌곤,29,123,404,356,51,94,70,13,2,9,138,47,11,2,29,8,37,0,45,11,8,3,2017,5000,0.281,1988-11-09,우타우투,좌익수,좌익수,0.264,0.331,0.388,0.719,2018,513,0.798
김헌곤,30,141,586,513,77,154,115,26,2,11,217,71,22,9,54,10,64,1,70,13,5,4,2018,8500,1.691,1988-11-09,우타우투,좌익수,좌익수,0.3,0.375,0.423,0.798,2019,411,0.748
이성곤,25,4,5,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2017,2800,-0.033,1992-03-25,좌타우투,우익수,좌익수,0.2,0.2,0.2,0.4,2018,16,0.504
이성곤,26,9,19,16,1,3,3,0,0,0,3,0,0,0,3,0,3,0,7,1,0,0,2018,3000,-0.139,1992-03-25,좌타우투,우익수,좌익수,0.188,0.316,0.188,0.504,2019,28,0.465
박해민,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2400,0,1990-02-24,좌타우투,중견수,중견수,,,,,2014,310,0.749
박해민,24,119,373,310,65,92,76,11,4,1,114,31,36,8,37,6,43,0,45,4,19,1,2014,2400,1.628,1990-02-24,좌타우투,중견수,중견수,0.297,0.381,0.368,0.749,2015,525,0.724
박해민,25,144,608,525,96,154,125,22,7,0,190,47,60,8,56,2,58,1,126,8,23,2,2015,15000,4.972,1990-02-24,좌타우투,중견수,중견수,0.293,0.362,0.362,0.724,2016,564,0.767
박해민,26,141,641,564,109,169,127,26,12,4,231,61,52,15,49,3,52,2,87,6,22,3,2016,15000,3.192,1990-02-24,좌타우투,중견수,중견수,0.3,0.357,0.41,0.767,2017,570,0.731
박해민,27,144,638,570,96,162,122,25,8,7,224,54,40,12,50,1,51,0,78,6,8,9,2017,23000,3.128,1990-02-24,좌타우투,중견수,중견수,0.284,0.338,0.393,0.731,2018,576,0.792
박해민,28,144,649,576,114,172,123,30,10,9,249,68,36,10,56,3,59,0,99,9,8,6,2018,29000,3.502,1990-02-24,좌타우투,중견수,중견수,0.299,0.36,0.432,0.792,2019,506,0.646
최선호,24,33,44,42,8,7,6,1,0,0,8,1,2,0,0,0,0,0,13,0,2,0,2015,3500,-0.58,1991-12-12,좌타좌투,좌익수,좌익수,0.167,0.167,0.19,0.357,2016,26,0.302
송준석,24,4,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,2700,0.047,1994-05-04,좌타좌투,좌익수,좌익수,0.333,0.333,0.333,0.666,2019,51,0.626
구자욱,22,116,465,410,97,143,94,33,5,11,219,57,17,7,45,6,51,0,79,3,0,4,2015,8000,5.27,1993-02-12,좌타우투,우익수,우익수,0.349,0.417,0.534,0.951,2016,428,0.967
구자욱,23,108,495,428,105,147,101,19,13,14,234,77,10,5,55,5,60,1,68,4,2,5,2016,8000,4.193,1993-02-12,좌타우투,우익수,우익수,0.343,0.42,0.547,0.967,2017,564,0.91
구자욱,24,144,647,564,108,175,105,39,10,21,297,107,10,4,63,10,73,1,138,1,0,10,2017,16000,5.26,1993-02-12,좌타우투,우익수,우익수,0.31,0.383,0.527,0.91,2018,478,0.925
구자욱,25,116,529,478,100,159,108,26,5,20,255,84,10,0,43,5,48,2,110,4,1,2,2018,25000,3.907,1993-02-12,좌타우투,우익수,우익수,0.333,0.392,0.533,0.925,2019,475,0.771
강한울,23,93,224,208,32,55,46,5,4,0,68,14,4,2,8,1,9,0,44,1,6,1,2014,2400,-0.362,1991-09-12,우타우투,2루수,유격수,0.264,0.294,0.327,0.621,2015,264,0.508
강한울,24,90,292,264,30,54,43,8,3,0,68,12,9,4,13,3,16,0,51,2,12,0,2015,6000,-0.945,1991-09-12,우타우투,2루수,유격수,0.205,0.25,0.258,0.508,2016,298,0.643
강한울,25,104,322,298,36,81,65,13,3,0,100,27,7,3,15,0,15,0,46,2,9,0,2016,6000,-0.058,1991-09-12,우타우투,2루수,유격수,0.272,0.307,0.336,0.643,2017,412,0.684
강한울,26,135,448,412,58,125,113,9,3,0,140,24,12,7,26,0,26,0,57,4,9,1,2017,9000,1.597,1991-09-12,우타우투,2루수,유격수,0.303,0.344,0.34,0.684,2018,193,0.612
권정웅,24,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,2700,0.068,1992-11-15,우타우투,포수,포수,1,1,1,2,2017,99,0.702
권정웅,25,60,112,99,11,21,12,3,0,6,42,11,0,0,8,1,9,0,31,4,4,0,2017,3000,0.191,1992-11-15,우타우투,포수,포수,0.212,0.278,0.424,0.702,2018,8,0
김성윤,18,22,14,12,3,1,0,0,0,1,4,2,0,0,2,0,2,0,7,0,0,0,2017,2700,-0.048,1999-02-02,좌타좌투,중견수,좌익수,0.083,0.214,0.333,0.547,2018,2,0
안주형,24,10,10,10,0,3,2,1,0,0,4,2,1,1,0,0,0,0,1,0,0,0,2017,2700,-0.338,1993-08-14,좌타우투,2루수,2루수,0.3,0.3,0.4,0.7,2018,8,0.5
진갑용,23,95,309,281,21,68,57,7,0,4,87,20,2,0,20,6,26,0,44,7,2,0,1997,2000,1.226,1974-05-08,우타우투,포수,포수,0.242,0.306,0.31,0.616,1998,253,0.662
진갑용,24,88,271,253,12,68,51,14,1,2,90,22,1,1,14,0,14,0,44,10,3,1,1998,3200,1.217,1974-05-08,우타우투,포수,포수,0.269,0.306,0.356,0.662,1999,156,0.573
진갑용,25,68,172,156,13,33,26,3,0,4,48,17,0,2,10,2,12,0,29,7,2,2,1999,3200,-0.168,1974-05-08,우타우투,포수,포수,0.212,0.265,0.308,0.573,2000,297,0.734
진갑용,26,114,330,297,30,81,59,14,0,8,119,58,2,1,23,6,29,0,45,7,0,4,2000,5000,2.002,1974-05-08,우타우투,포수,포수,0.273,0.333,0.401,0.734,2001,314,0.826
진갑용,27,89,349,314,54,96,62,25,2,7,146,57,2,3,23,7,30,2,37,4,0,5,2001,7000,2.977,1974-05-08,우타우투,포수,포수,0.306,0.361,0.465,0.826,2002,462,0.812
진갑용,28,133,517,462,58,130,82,29,1,18,215,86,0,0,41,8,49,4,56,13,1,5,2002,9500,4.592,1974-05-08,우타우투,포수,포수,0.281,0.347,0.465,0.812,2003,435,0.846
진갑용,29,126,485,435,64,126,83,20,2,21,213,53,1,1,36,10,46,3,34,13,2,2,2003,20000,4.748,1974-05-08,우타우투,포수,포수,0.29,0.356,0.49,0.846,2004,439,0.831
진갑용,30,129,491,439,60,122,78,20,0,24,214,71,0,0,34,12,46,2,51,16,2,4,2004,24000,4.531,1974-05-08,우타우투,포수,포수,0.278,0.344,0.487,0.831,2005,347,0.754
진갑용,31,110,406,347,34,100,77,17,0,6,135,41,1,1,36,8,44,1,47,8,11,4,2005,24000,2.961,1974-05-08,우타우투,포수,포수,0.288,0.365,0.389,0.754,2006,358,0.742
진갑용,32,110,408,358,28,103,75,22,0,6,143,47,1,2,29,5,34,0,37,18,9,7,2006,30000,3.189,1974-05-08,우타우투,포수,포수,0.288,0.343,0.399,0.742,2007,362,0.664
진갑용,33,122,427,362,28,89,72,12,0,5,116,39,0,1,49,7,56,2,38,9,5,4,2007,50000,2.245,1974-05-08,우타우투,포수,포수,0.246,0.344,0.32,0.664,2008,272,0.775
진갑용,34,105,313,272,34,76,58,7,0,11,116,45,1,1,30,1,31,3,41,6,6,4,2008,50000,2.438,1974-05-08,우타우투,포수,포수,0.279,0.349,0.426,0.775,2009,142,0.652
진갑용,35,57,165,142,10,33,26,3,1,3,47,20,1,2,15,4,19,0,23,5,3,1,2009,50000,0.381,1974-05-08,우타우투,포수,포수,0.232,0.321,0.331,0.652,2010,259,0.784
진갑용,36,100,320,259,36,68,50,8,0,10,106,28,0,0,45,2,47,2,57,7,13,1,2010,35000,2.259,1974-05-08,우타우투,포수,포수,0.263,0.375,0.409,0.784,2011,286,0.759
진갑용,37,112,331,286,26,78,61,7,0,10,115,42,1,0,35,3,38,2,53,10,6,1,2011,35000,2.565,1974-05-08,우타우투,포수,포수,0.273,0.357,0.402,0.759,2012,313,0.773
진갑용,38,114,349,313,27,96,74,15,1,6,131,57,0,0,17,7,24,1,46,6,10,2,2012,40000,3.102,1974-05-08,우타우투,포수,포수,0.307,0.354,0.419,0.773,2013,181,0.75
진갑용,39,101,204,181,22,49,34,9,0,6,76,36,0,0,12,5,17,0,28,5,4,2,2013,40000,1.337,1974-05-08,우타우투,포수,포수,0.271,0.33,0.42,0.75,2014,17,0.824
진갑용,40,11,17,17,2,7,7,0,0,0,7,4,0,0,0,0,0,0,1,0,0,0,2014,25000,0.051,1974-05-08,우타우투,포수,포수,0.412,0.412,0.412,0.824,2015,68,0.841
김창혁,27,6,10,10,1,2,1,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2018,2400,-0.049,1991-05-17,우타우투,포수,포수,0.2,0.2,0.3,0.5,2019,2,0
최재훈,23,69,104,91,9,19,14,4,0,1,26,8,0,0,4,4,8,0,17,1,4,1,2012,2500,0.134,1989-08-27,우타우투,포수,포수,0.209,0.27,0.286,0.556,2013,89,0.758
최재훈,24,60,108,89,12,24,17,5,0,2,35,8,0,0,6,8,14,0,19,3,4,1,2013,3500,0.759,1989-08-27,우타우투,포수,포수,0.27,0.365,0.393,0.758,2014,112,0.599
최재훈,25,48,125,112,9,27,22,3,1,1,35,10,0,2,5,3,8,0,22,3,3,2,2014,5000,0.022,1989-08-27,우타우투,포수,포수,0.241,0.287,0.312,0.599,2015,99,0.416
최재훈,26,71,114,99,6,15,12,3,0,0,18,7,0,0,3,8,11,0,19,6,3,1,2015,6800,-0.709,1989-08-27,우타우투,포수,포수,0.152,0.234,0.182,0.416,2016,18,0.495
최재훈,27,22,22,18,1,3,2,1,0,0,4,4,0,0,2,1,3,0,2,1,0,1,2016,6800,-0.082,1989-08-27,우타우투,포수,포수,0.167,0.273,0.222,0.495,2017,269,0.645
최재훈,28,104,309,269,22,69,58,10,0,1,82,16,0,2,26,8,34,0,36,10,6,0,2017,6800,0.433,1989-08-27,우타우투,포수,포수,0.257,0.34,0.305,0.645,2018,298,0.666
최재훈,29,128,341,298,36,78,60,17,0,1,98,27,8,0,20,15,35,0,61,8,6,2,2018,8000,0.836,1989-08-27,우타우투,포수,포수,0.262,0.337,0.329,0.666,2019,373,0.76
지성준,21,9,12,12,1,3,2,1,0,0,4,0,0,0,0,0,0,0,5,0,0,0,2015,2700,-0.059,1994-04-10,우타우투,포수,포수,0.25,0.25,0.333,0.583,2016,0,
지성준,24,99,224,207,22,57,43,7,0,7,85,29,1,0,12,2,14,0,55,6,2,1,2018,2800,0.491,1994-04-10,우타우투,포수,포수,0.275,0.32,0.411,0.731,2019,104,0.649
하주석,18,70,141,127,10,22,20,1,0,1,26,4,7,2,9,0,9,0,50,2,5,0,2012,2400,-0.402,1994-02-25,좌타우투,유격수,유격수,0.173,0.228,0.205,0.433,2013,11,0.182
하주석,21,4,11,10,3,3,3,0,0,0,3,1,0,0,1,0,1,0,4,0,0,0,2015,3200,0.262,1994-02-25,좌타우투,유격수,유격수,0.3,0.364,0.3,0.664,2016,405,0.733
하주석,22,115,441,405,58,113,81,21,1,10,166,57,5,7,18,9,27,1,115,3,8,1,2016,3200,-0.599,1994-02-25,좌타우투,유격수,유격수,0.279,0.323,0.41,0.733,2017,432,0.768
하주석,23,111,470,432,69,123,86,18,8,11,190,52,7,6,23,5,28,0,83,6,9,1,2017,9000,1.883,1994-02-25,좌타우투,유격수,유격수,0.285,0.328,0.44,0.768,2018,484,0.664
하주석,24,141,517,484,67,123,91,20,3,9,176,52,14,12,28,4,32,0,130,7,1,0,2018,12000,0.805,1994-02-25,좌타우투,유격수,유격수,0.254,0.3,0.364,0.664,2019,19,0.631
오선진,19,46,31,30,3,4,3,1,0,0,5,1,0,0,1,0,1,0,7,0,0,0,2008,2400,-0.265,1989-07-07,우타우투,유격수,유격수,0.133,0.161,0.167,0.328,2009,175,0.659
오선진,20,79,191,175,20,46,34,9,1,2,63,14,3,2,8,1,9,0,43,7,7,0,2009,2500,0.043,1989-07-07,우타우투,유격수,유격수,0.263,0.299,0.36,0.659,2010,221,0.469
오선진,21,108,240,221,24,44,39,5,0,0,49,14,7,2,12,2,14,0,57,7,5,0,2010,3000,-0.957,1989-07-07,우타우투,유격수,유격수,0.199,0.247,0.222,0.469,2011,107,0.499
오선진,22,68,120,107,15,22,19,3,0,0,25,7,3,3,5,4,9,0,21,3,3,1,2011,3300,-0.343,1989-07-07,우타우투,유격수,유격수,0.206,0.265,0.234,0.499,2012,399,0.662
오선진,23,110,446,399,33,105,81,18,3,3,138,41,14,9,25,7,32,0,65,7,13,2,2012,3800,1.686,1989-07-07,우타우투,유격수,유격수,0.263,0.316,0.346,0.662,2013,256,0.616
오선진,27,57,53,43,6,7,7,0,0,0,7,3,0,0,5,2,7,0,8,0,3,0,2016,8000,-0.092,1989-07-07,우타우투,유격수,유격수,0.163,0.28,0.163,0.443,2017,184,0.773
오선진,28,65,209,184,23,57,44,11,0,2,74,21,3,5,15,4,19,0,22,5,4,2,2017,7600,0.719,1989-07-07,우타우투,유격수,유격수,0.31,0.371,0.402,0.773,2018,133,0.568
오선진,29,56,148,133,14,30,25,4,0,1,37,9,3,0,7,5,12,0,33,2,3,0,2018,8600,-0.57,1989-07-07,우타우투,유격수,유격수,0.226,0.29,0.278,0.568,2019,392,0.595
송광민,23,18,20,20,4,7,5,0,0,2,13,5,0,0,0,0,0,0,4,2,0,0,2006,2400,0.31,1983-06-24,우타우투,3루수,3루수,0.35,0.35,0.65,1,2007,39,0.451
송광민,24,30,42,39,4,8,7,1,0,0,9,2,0,1,1,0,1,0,14,1,1,1,2007,2400,-0.202,1983-06-24,우타우투,3루수,3루수,0.205,0.22,0.231,0.451,2008,140,0.804
송광민,25,75,154,140,19,38,24,7,0,7,66,23,0,0,10,3,13,0,44,5,1,0,2008,2900,0.89,1983-06-24,우타우투,3루수,3루수,0.271,0.333,0.471,0.804,2009,417,0.693
송광민,26,116,440,417,50,109,79,15,1,14,168,43,5,0,12,5,17,1,109,13,5,1,2009,4000,1.149,1983-06-24,우타우투,3루수,3루수,0.261,0.29,0.403,0.693,2010,263,0.685
송광민,30,67,268,245,33,64,44,13,0,7,98,33,1,1,18,4,22,0,62,8,1,0,2013,6000,1.431,1983-06-24,우타우투,3루수,3루수,0.261,0.322,0.4,0.722,2014,389,0.825
송광민,31,103,421,389,52,123,88,22,2,11,182,58,3,2,26,0,26,2,73,15,4,2,2014,7000,1.694,1983-06-24,우타우투,3루수,3루수,0.316,0.357,0.468,0.825,2015,37,0.597
송광민,32,12,41,37,2,9,7,2,0,0,11,1,0,0,2,1,3,0,11,1,1,0,2015,10000,0.121,1983-06-24,우타우투,3루수,3루수,0.243,0.3,0.297,0.597,2016,449,0.874
송광민,33,116,494,449,80,146,100,27,2,17,228,83,3,0,28,4,32,0,86,16,7,6,2016,10000,3.415,1983-06-24,우타우투,3루수,3루수,0.325,0.366,0.508,0.874,2017,437,0.832
송광민,34,117,473,437,71,143,104,26,0,13,208,75,2,3,21,3,24,1,88,11,4,8,2017,20000,2.998,1983-06-24,우타우투,3루수,3루수,0.327,0.356,0.476,0.832,2018,434,0.805
송광민,35,113,460,434,63,129,87,24,0,18,207,79,4,4,18,4,22,0,93,13,0,4,2018,24000,1.579,1983-06-24,우타우투,3루수,3루수,0.297,0.328,0.477,0.805,2019,454,0.651
김태연,20,12,22,21,1,1,0,0,0,1,4,2,0,0,1,0,1,0,11,0,0,0,2017,2700,-0.52,1997-06-10,우타우투,3루수,3루수,0.048,0.091,0.19,0.281,2018,26,0.507
김태연,21,24,30,26,7,5,4,1,0,0,6,2,0,1,3,0,3,0,8,0,1,0,2018,3000,-0.148,1997-06-10,우타우투,3루수,3루수,0.192,0.276,0.231,0.507,2019,4,1
강경학,22,41,103,86,11,19,13,2,3,1,30,7,0,0,13,2,15,0,28,1,2,0,2014,2400,0.053,1992-08-11,좌타우투,유격수,2루수,0.221,0.337,0.349,0.686,2015,311,0.673
강경학,23,120,376,311,50,80,67,7,4,2,101,27,4,3,40,5,45,1,58,3,18,3,2015,6500,0.01,1992-08-11,좌타우투,유격수,2루수,0.257,0.348,0.325,0.673,2016,101,0.489
강경학,24,46,116,101,16,16,10,3,2,1,26,7,0,0,8,2,10,0,30,5,4,1,2016,6500,-0.943,1992-08-11,좌타우투,유격수,2루수,0.158,0.232,0.257,0.489,2017,84,0.552
강경학,25,59,93,84,17,18,15,2,1,0,22,4,1,1,8,1,9,0,19,1,0,0,2017,6200,-0.441,1992-08-11,좌타우투,유격수,2루수,0.214,0.29,0.262,0.552,2018,245,0.774
강경학,26,77,289,245,42,68,51,11,1,5,96,27,6,3,38,4,42,0,59,7,1,1,2018,5800,1.75,1992-08-11,좌타우투,유격수,2루수,0.278,0.382,0.392,0.774,2019,113,0.615
김회성,24,20,32,28,3,4,2,2,0,0,6,1,0,0,1,3,4,0,12,2,0,0,2009,2400,-0.144,1985-12-04,우타우투,1루수,3루수,0.143,0.25,0.214,0.464,2010,17,0.105
김회성,25,11,19,17,0,0,0,0,0,0,0,0,0,0,2,0,2,0,7,1,0,0,2010,2400,-0.307,1985-12-04,우타우투,1루수,3루수,0,0.105,0,0.105,2011,49,0.586
김회성,29,59,162,140,21,33,18,8,1,6,61,18,0,0,14,4,18,0,45,4,3,1,2014,3400,0.331,1985-12-04,우타우투,1루수,3루수,0.236,0.321,0.436,0.757,2015,225,0.805
김회성,30,83,268,225,36,47,19,10,2,16,109,35,2,4,28,10,38,0,58,4,3,2,2015,5500,1.676,1985-12-04,우타우투,1루수,3루수,0.209,0.321,0.484,0.805,2016,45,0.612
김회성,31,28,58,45,12,9,8,0,0,1,12,8,0,0,9,2,11,0,17,1,0,2,2016,5500,-0.117,1985-12-04,우타우투,1루수,3루수,0.2,0.345,0.267,0.612,2017,85,0.731
김회성,32,54,103,85,10,20,13,4,0,3,33,13,0,0,13,2,15,0,24,3,1,2,2017,5500,0.145,1985-12-04,우타우투,1루수,3루수,0.235,0.343,0.388,0.731,2018,85,0.823
김회성,33,58,102,85,15,22,13,5,0,4,39,17,1,0,11,3,14,0,26,3,3,0,2018,5800,0.462,1985-12-04,우타우투,1루수,3루수,0.259,0.364,0.459,0.823,2019,104,0.658
김인환,24,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2018,2800,-0.202,1994-01-28,좌타우투,1루수,1루수,0,0,0,0,2019,42,0.477
정은원,18,98,227,201,33,50,38,5,3,4,73,20,5,1,22,1,23,0,50,0,2,1,2018,2700,-0.021,2000-01-17,좌타우투,2루수,2루수,0.249,0.324,0.363,0.687,2019,564,0.691
이성열,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,2000,0.007,1984-07-13,양타우투,우익수,우익수,0,0,0,0,2005,187,0.823
이성열,21,102,230,187,34,44,25,7,3,9,84,30,3,1,21,21,42,3,78,0,0,1,2005,2000,2.494,1984-07-13,양타우투,우익수,우익수,0.235,0.374,0.449,0.823,2006,120,0.65
이성열,22,56,143,120,13,26,16,8,0,2,40,13,2,1,11,8,19,0,46,2,1,3,2006,3200,0.114,1984-07-13,양타우투,우익수,우익수,0.217,0.317,0.333,0.65,2007,141,0.654
이성열,23,75,158,141,20,35,26,6,2,1,48,14,7,1,9,5,14,1,51,2,2,1,2007,3000,0.148,1984-07-13,양타우투,우익수,우익수,0.248,0.314,0.34,0.654,2008,216,0.61
이성열,24,84,254,216,23,47,37,7,2,1,61,29,8,4,26,10,36,2,72,5,1,1,2008,3000,0.206,1984-07-13,양타우투,우익수,우익수,0.218,0.328,0.282,0.61,2009,69,0.719
이성열,25,31,79,69,7,17,12,3,0,2,26,5,2,0,7,3,10,0,28,0,0,0,2009,4200,0.077,1984-07-13,양타우투,우익수,우익수,0.246,0.342,0.377,0.719,2010,419,0.847
이성열,26,129,484,419,77,110,58,27,1,24,211,86,6,3,40,13,53,0,136,6,9,3,2010,3600,2.842,1984-07-13,양타우투,우익수,우익수,0.263,0.343,0.504,0.847,2011,221,0.718
이성열,27,83,246,221,23,56,41,7,1,7,86,28,4,6,16,9,25,0,76,2,0,0,2011,8500,0.793,1984-07-13,양타우투,우익수,우익수,0.253,0.329,0.389,0.718,2012,265,0.643
이성열,28,104,298,265,24,58,39,12,0,7,91,35,5,6,25,6,31,0,85,6,1,1,2012,8500,0.419,1984-07-13,양타우투,우익수,우익수,0.219,0.3,0.343,0.643,2013,284,0.796
이성열,29,92,329,284,42,67,37,12,0,18,133,48,1,2,23,17,40,1,115,2,3,2,2013,7200,1.535,1984-07-13,양타우투,우익수,우익수,0.236,0.328,0.468,0.796,2014,256,0.802
이성열,30,96,291,256,46,66,42,10,0,14,118,39,2,3,24,9,33,1,80,0,1,1,2014,11000,0.381,1984-07-13,양타우투,우익수,우익수,0.258,0.341,0.461,0.802,2015,232,0.758
이성열,31,101,268,232,35,58,37,10,2,9,99,36,1,1,20,9,29,1,87,5,5,2,2015,11000,0.578,1984-07-13,양타우투,우익수,우익수,0.25,0.331,0.427,0.758,2016,198,0.855
이성열,32,86,219,198,29,57,37,7,3,10,100,29,0,0,11,8,19,0,62,3,2,0,2016,25000,0.789,1984-07-13,양타우투,우익수,우익수,0.288,0.35,0.505,0.855,2017,280,0.96
이성열,33,81,318,280,41,86,48,16,1,21,167,65,3,0,19,9,28,0,80,0,4,5,2017,23000,1.819,1984-07-13,양타우투,우익수,우익수,0.307,0.364,0.596,0.96,2018,485,0.9
